2020-05-17 23:06:59.889 [info]: ;id;AGI;AGIplus;Art;Attachmentanimprops;Awakentip;Buttonpos_1;Buttonpos_2;Farea1;Farea2;HP;Harea1;Harea2;Hfact1;Hfact2;Hotkey;INT;INTplus;LoopingSoundFadeIn;LoopingSoundFadeOut;MissileHoming_1;MissileHoming_2;Missilearc_1;Missilearc_2;Missileart_1;Missilespeed_1;Missilespeed_2;Name;Primary;Propernames;Qarea1;Qarea2;Qfact1;Qfact2;Requirescount;Revive;Revivetip;RngBuff1;RngBuff2;STR;STRplus;ScoreScreenIcon;Specialart;abilList;acquire;armor;atkType1;atkType2;auto;backSw1;backSw2;bldtm;blend;blue;bountydice;bountyplus;bountysides;buffRadius;buffType;buildingShadow;campaign;canBuildOn;canFlee;canSleep;cargoSize;castbsw;castpt;collision;cool1;cool2;customTeamColor;damageLoss1;damageLoss2;death;deathType;def;defType;defUp;dice1;dice2;dmgUp1;dmgUp2;dmgplus1;dmgplus2;dmgpt1;dmgpt2;dropItems;elevPts;elevRad;fatLOS;file;fileVerFlags;fmade;fogRad;formation;fused;goldRep;goldcost;green;heroAbilList;hideHeroBar;hideHeroDeathMsg;hideHeroMinimap;hideOnMinimap;hostilePal;impactSwimZ;impactZ;inEditor;isBuildOn;isbldg;launchSwimZ;launchX;launchY;launchZ;level;lumberRep;lumberbountydice;lumberbountyplus;lumberbountysides;lumbercost;mana0;manaN;maxPitch;maxRoll;maxSpd;minRange;minSpd;modelScale;moveFloor;moveHeight;movetp;nameCount;nbmmIcon;nbrandom;nsight;occH;orientInterp;pathTex;points;preventPlace;prio;propWin;race;rangeN1;rangeN2;red;regenHP;regenMana;regenType;reptm;repulse;repulseGroup;repulseParam;repulsePrio;requirePlace;requireWaterRadius;run;scale;scaleBull;selCircOnWater;selZ;shadowH;shadowOnWater;shadowW;shadowX;shadowY;showUI1;showUI2;sides1;sides2;sight;spd;special;spillDist1;spillDist2;spillRadius1;spillRadius2;splashTargs1;splashTargs2;stockMax;stockRegen;stockStart;targCount1;targCount2;targType;targs1;targs2;teamColor;tilesetSpecific;tilesets;turnRate;type;uberSplat;unitShadow;unitSound;upgrades;useClickHelper;walk;weapTp1;weapTp2;weapType1;weapType2;weapsOn;DependencyOr;Requires1;Requires2;Tip;Ubertip;Attachmentlinkprops;Boneprops;EditorSuffix;animProps;MovementSoundLabel;Requires;BuildingSoundLabel;Researches;Trains;Targetart;Missileart_2;Casterupgradeart;Casterupgradename;Casterupgradetip;Makeitems;Description;Upgrade;Builds;Sellunits;Sellitems;RandomSoundLabel;_tp
2020-05-17 23:06:59.993 [info]: ;h005;0;0;ReplaceableTextures\CommandButtons\BTNRifleman.blp;null;null;1;0;0;0;3250;0;0;0;0;R;0;0;0;0;0;0;0;0;Abilities\Weapons\Rifle\RifleImpact.mdl;1900;0;Brad Pitt;null;null;0;0;0;0;0;0;null;250;0;0;0;null;Objects\Spawnmodels\Human\HumanLargeDeathExplode\HumanLargeDeathExplode.mdl;Aihn;600;Flesh;pierce;normal;null;0.7;0;26;0.15;255;6;20;3;0;null;null;0;0;1;0;1;0.51;0.3;10;1.5;0;0;0;0;1.7;3;6;small;21;1;0;0;0;999;0;0.17;0;1;0;20;0;units\human\Footman\Footman.mdl;0;0;0;2;3;205;205;255;null;0;0;0;0;0;0;60;1;0;0;0;0;0;60;3;30;0;0;0;30;0;0;10;10;0;0;0;1.45;0;0;foot;0;0;0;800;0;0;null;100;null;2;60;human;400;0;255;0.25;0;always;26;0;0;0;0;null;0;240;1;1;0;0;120;1;120;50;50;1;1;1;0;1400;270;0;0;0;0;0;null;null;3;30;0;1;1;ground;ground,structure,debris,air,item,ward;null;-1;0;*;0.6;null;null;Shadow;Rifleman;Rhla,Rhra,Rhri,Rhpm,Rguv;0;240;instant;null;null;null;1;null;null;null;生产矮人火枪手(|cffffcc00R|r);非常适合于对付敌人的空中单位，还能获得长管火枪的升级。|n|n|cffffcc00能攻击地面和空中单位。|r;null;null;null;null;null;hbla;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;unit
2020-05-17 23:07:00.004 [info]: ;h006;0;0;ReplaceableTextures\CommandButtons\BTNRifleman.blp;null;null;1;0;0;0;3750;0;0;0;0;R;0;0;0;0;0;0;0;0;Abilities\Weapons\Rifle\RifleImpact.mdl;1900;0;Patrick Stewart;null;null;0;0;0;0;0;0;null;250;0;0;0;null;Objects\Spawnmodels\Human\HumanLargeDeathExplode\HumanLargeDeathExplode.mdl;Aihn;600;Flesh;pierce;normal;null;0.7;0;26;0.15;255;6;20;3;0;null;null;0;0;1;0;1;0.51;0.3;10;1.5;0;0;0;0;1.7;3;5;medium;22;1;0;0;0;999;0;0.17;0;1;0;20;0;units\undead\Tichondrius\Tichondrius.mdl;0;0;0;2;3;205;205;255;null;0;0;0;0;0;0;60;1;0;0;0;0;0;60;3;30;0;0;0;30;0;0;10;10;0;0;0;1;0;0;foot;0;0;0;800;0;0;null;100;null;2;60;human;400;0;255;0.25;0;always;26;0;0;0;0;null;0;240;1;1;0;0;120;1;120;50;50;1;1;1;0;1400;270;0;0;0;0;0;null;null;3;30;0;1;1;ground;ground,structure,debris,air,item,ward;null;-1;0;*;0.6;null;null;Shadow;Rifleman;Rhla,Rhra,Rhri,Rhpm,Rguv;0;240;instant;null;null;null;1;null;null;null;生产矮人火枪手(|cffffcc00R|r);非常适合于对付敌人的空中单位，还能获得长管火枪的升级。|n|n|cffffcc00能攻击地面和空中单位。|r;null;null;null;null;null;hbla;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;unit
2020-05-17 23:07:00.013 [info]: ;h007;0;0;ReplaceableTextures\CommandButtons\BTNRifleman.blp;null;null;1;0;0;0;4500;0;0;0;0;R;0;0;0;0;0;0;0;0;Abilities\Weapons\Rifle\RifleImpact.mdl;1900;0;Halle Berry;null;null;0;0;0;0;0;0;null;250;0;0;0;null;Objects\Spawnmodels\Human\HumanLargeDeathExplode\HumanLargeDeathExplode.mdl;Aihn;600;Flesh;pierce;normal;null;0.7;0;26;0.15;255;6;20;3;0;null;null;0;0;1;0;1;0.51;0.3;10;1.5;0;0;0;0;1.7;3;7;large;23;1;0;0;0;999;0;0.17;0;1;0;20;0;units\nightelf\Vengeance\Vengeance.mdl;0;0;0;2;3;205;205;255;null;0;0;0;0;0;0;60;1;0;0;0;0;0;60;3;30;0;0;0;30;0;0;10;10;0;0;0;1;0;0;foot;0;0;0;800;0;0;null;100;null;2;60;human;400;0;255;0.25;0;always;26;0;0;0;0;null;0;240;1;1;0;0;120;1;120;50;50;1;1;1;0;1400;270;0;0;0;0;0;null;null;3;30;0;1;1;ground;ground,structure,debris,air,item,ward;null;-1;0;*;0.6;null;null;Shadow;Rifleman;Rhla,Rhra,Rhri,Rhpm,Rguv;0;240;instant;null;null;null;1;null;null;null;生产矮人火枪手(|cffffcc00R|r);非常适合于对付敌人的空中单位，还能获得长管火枪的升级。|n|n|cffffcc00能攻击地面和空中单位。|r;null;null;null;null;null;hbla;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;unit
2020-05-17 23:07:00.024 [info]: ;h008;0;0;ReplaceableTextures\CommandButtons\BTNRifleman.blp;null;null;1;0;0;0;5500;0;0;0;0;R;0;0;0;0;0;0;0;0;Abilities\Weapons\Rifle\RifleImpact.mdl;1900;0;Ben Stiller;null;null;0;0;0;0;0;0;null;250;0;0;0;null;Objects\Spawnmodels\Human\HumanLargeDeathExplode\HumanLargeDeathExplode.mdl;Aihn;600;Flesh;pierce;normal;null;0.7;0;26;0.15;255;6;20;3;0;null;null;0;0;1;0;1;0.51;0.3;10;1.5;0;0;0;0;1.7;3;5;fort;24;1;0;0;0;999;0;0.17;0;1;0;20;0;units\human\Peasant\Peasant.mdl;0;0;0;2;3;205;205;255;null;0;0;0;0;0;0;60;1;0;0;0;0;0;60;3;30;0;0;0;30;0;0;10;10;0;0;0;1;0;0;foot;0;0;0;800;0;0;null;100;null;2;60;human;400;0;255;0.25;0;always;26;0;0;0;0;null;0;240;1;1;0;0;120;1;120;50;50;1;1;1;0;1400;270;0;0;0;0;0;null;null;3;30;0;1;1;ground;ground,structure,debris,air,item,ward;null;-1;0;*;0.6;null;null;Shadow;Rifleman;Rhla,Rhra,Rhri,Rhpm,Rguv;0;240;instant;null;null;null;1;null;null;null;生产矮人火枪手(|cffffcc00R|r);非常适合于对付敌人的空中单位，还能获得长管火枪的升级。|n|n|cffffcc00能攻击地面和空中单位。|r;null;null;null;null;null;hbla;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;unit
2020-05-17 23:07:00.035 [info]: ;h009;0;0;ReplaceableTextures\CommandButtons\BTNGryphonRider.blp;medium;null;0;0;0;0;4000;0;0;0;0;G;0;0;0;0;0;0;0.15;0;Abilities\Weapons\GryphonRiderMissile\GryphonRiderMissile.mdl;1100;0;Harrison Ford;null;null;0;0;0;0;0;0;null;250;250;0;0;null;null;Asth;500;Flesh;pierce;pierce;null;0.87;0.87;45;0.15;255;7;25;3;0;null;null;0;0;1;0;0;0.5;0.3;50;2.2;2.4;0;0.2;0;1.67;0;10;fort;25;0;1;0;0;1000;44;0.8;0.8;1;2;50;0;units\human\Gyrocopter\Gyrocopter_V1.mdl;0;0;0;2;4;280;280;255;null;0;0;0;0;0;0;20;1;0;0;0;12;-17;33;5;70;0;0;0;70;0;0;33;25;0;0;0;1.2;90;240;fly;0;0;0;900;0;1;null;100;null;2;61;human;450;450;255;0.25;0;always;45;1;0;0;0;null;0;200;1.5;1;0;230;180;1;180;90;90;1;1;11;11;1600;320;0;0;0;50;0;ground,structure,enemy,debris;null;3;30;0;1;1;air;ground,structure,debris,item,ward;air;-1;0;*;0.4;null;null;ShadowFlyer;GryphonRider;Rhan,Rhla,Rhhb,Rhme,Rguv;0;200;mline;missile;null;null;3;null;null;null;训练狮鹫骑士(|cffffcc00G|r);威力巨大的飞行单位，狮鹫上面骑乘着一个矮人族的锤手。能学到风暴战锤技能。|n|n|cffffcc00能攻击地面和空中单位。|r;null;null;null;null;null;null;null;null;null;Abilities\Weapons\GryphonRiderMissile\GryphonRiderMissileTarget.mdl;null;null;null;null;null;null;null;null;null;null;null;unit
2020-05-17 23:07:00.044 [info]: ;n000;0;0;ReplaceableTextures\CommandButtons\BTNDustOfAppearance.blp;null;null;0;0;0;0;100;0;0;0;0;null;0;0;0;0;0;0;0;0;null;1500;1500;Flaming Poop Bag;null;null;0;0;0;0;0;0;null;0;0;0;0;null;null;Amnx,Amin;0;Flesh;normal;normal;null;0;0;1;0.15;255;0;0;0;0;null;null;1;0;1;0;0;0.51;0;16;0;0;0;0;0;0.94;0;0;medium;2;0;0;0;0;0;0;0;0;1;0;50;0;Objects\InventoryItems\Rune\Rune.mdl;0;0;0;0;0;0;0;255;null;0;0;0;0;1;0;60;1;0;0;0;0;0;60;0;0;0;0;0;0;0;0;25;25;0;0;0;0.4;0;0;foot;0;0;0;0;0;0;null;100;null;1;60;creeps;0;0;255;0;0;none;1;0;0;0;0;null;0;200;0.75;1;0;0;70;1;70;25;25;1;1;0;0;0;0;0;0;0;0;0;null;null;32;0;0;0;1;ward;null;null;-1;0;*;0;standon,ward;null;Shadow;GoblinLandMine;null;0;200;null;null;null;null;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;unit
2020-05-17 23:07:00.057 [info]: ;o000;0;0;ReplaceableTextures\CommandButtons\BTNPenguin.blp;Alternate;null;3;0;0;0;500;0;0;0;0;G;0;0;512;512;0;0;0.15;0;Abilities\Spells\Other\FrostBolt\FrostBoltMissile.mdl;1800;0;Giant Penguin;null;null;0;0;0;0;0;0;null;250;0;0;0;null;Objects\Spawnmodels\Human\HCancelDeath\HCancelDeath.mdl;Abds,Arbr,Aspi;900;Wood;magic;normal;null;0.3;0;1;0.15;255;0;0;0;15;buffer;ShadowGuardTower;0;0;1;0;0;0.51;0;72;0.6;0;0;0;0;2.34;2;3;large;1;1;0;0;0;0;0;0.3;0;1;4;50;0;units\critters\Penguin\Penguin.mdl;0;0;0;0;0;110;8;255;null;0;0;0;0;0;0;120;1;0;1;0;0;0;135;1;0;0;0;0;0;0;0;0;0;0;0;0;2.25;0;0;null;0;0;0;800;0;0;PathTextures\4x4SimpleSolid.tga;6;unwalkable;2;60;orc;700;0;255;0;0;none;55;0;0;0;0;null;0;200;2.5;1;0;0;0;1;0;0;0;1;1;10;0;1600;0;0;0;0;0;0;null;null;0;0;0;1;1;structure;air,enemies,ground;null;-1;0;*;0;Mechanical;OSMA;null;WatchTower;Rosp,Rorb,Rgfo;0;200;missile;null;null;null;1;null;null;null;Build |cffffcc00G|riant Penguin;It's too damn hot for a penguin to be just walkin' around.;null;null;null;null;null;null;OrcBuildingConstructionLoop;null;o00I;null;null;null;null;null;null;null;null;null;null;null;null;unit
2020-05-17 23:07:00.067 [info]: ;o001;0;0;ReplaceableTextures\CommandButtons\BTNBloodElfPeasant.blp;Alternate;null;3;0;0;0;500;0;0;0;0;C;0;0;512;512;0;0;0.15;0;Abilities\Weapons\FaerieDragonMissile\FaerieDragonMissile.mdl;1800;0;Carl;null;null;0;0;0;0;0;0;null;250;0;0;0;null;Objects\Spawnmodels\Human\HCancelDeath\HCancelDeath.mdl;Abds,Arbr,Aspi;900;Wood;pierce;normal;null;0.3;0;1;0.15;255;0;0;0;15;buffer;ShadowGuardTower;0;0;1;0;0;0.51;0;72;0.6;0;0;0;0;2.34;2;3;large;1;3;0;0;0;0;0;0.3;0;1;4;50;0;units\critters\HighElfPeasant\HighElfPeasant.mdl;0;0;0;0;0;110;175;255;null;0;0;0;0;0;0;120;1;0;1;0;0;0;135;1;80;0;0;0;0;0;0;0;0;0;0;0;1;0;0;null;0;0;0;800;0;0;PathTextures\4x4SimpleSolid.tga;131;unwalkable;2;60;orc;900;0;255;0;0;none;55;0;0;0;0;null;0;200;2.5;1;0;0;0;1;0;0;0;1;1;95;0;1600;0;0;0;0;0;0;null;null;0;0;0;1;1;structure;air,enemies,ground;null;-1;0;*;0;Mechanical;OSMA;null;WatchTower;Rosp,Rorb,Rgfo;0;200;missile;null;null;null;1;null;null;null;Build |cffffcc00C|rarl;He did that little weasel laugh he does.  You know, Hee-Hee-Hee-Hee-Hee-Hee.;null;null;null;null;null;null;OrcBuildingConstructionLoop;null;o00I;null;null;null;null;null;null;null;null;null;null;null;null;unit
2020-05-17 23:07:00.076 [info]: ;o002;0;0;ReplaceableTextures\CommandButtons\BTNMortarTeam.blp;Alternate;null;3;0;30;0;500;45;0;0;0;F;0;0;512;512;0;0;0.15;0;Abilities\Weapons\FragDriller\FragDriller.mdl;1800;0;Frank and Jack;null;null;60;0;0;0;0;0;null;250;0;0;0;null;Objects\Spawnmodels\Human\HCancelDeath\HCancelDeath.mdl;A005,Abds,Arbr,Aspi;900;Wood;siege;normal;null;0.3;0;1;0.15;255;0;0;0;15;buffer;ShadowGuardTower;0;0;1;0;0;0.51;0;72;0.5;0;0;0;0;2.34;2;3;large;1;2;0;0;0;0;0;0.3;0;1;4;50;0;units\human\MortarTeam\MortarTeam.mdl;0;0;0;0;0;110;80;255;null;0;0;0;0;0;0;120;1;0;1;0;0;0;135;1;80;0;0;0;0;0;0;0;0;0;0;0;1;0;0;null;0;0;0;800;0;0;PathTextures\4x4SimpleSolid.tga;60;unwalkable;2;60;orc;800;0;255;0;0;none;55;0;0;0;0;null;0;200;2.5;1;0;0;0;1;0;0;0;1;1;60;0;1600;0;0;0;0;0;0;air,enemies,ground;null;0;0;0;1;1;structure;air,enemies,ground;null;-1;0;*;0;Mechanical;OSMA;null;WatchTower;Rosp,Rorb,Rgfo;0;200;msplash;null;null;null;1;null;null;null;Build |cffffcc00F|rrank and Jack;"When I graduated from first grade, all my dad did was tell me to get a job. Frank and Jack are able to set flaming bags of ""poop"" for the enemy to step on and have a little splash.";null;null;null;null;null;null;OrcBuildingConstructionLoop;null;o00I;null;null;null;null;null;null;null;null;null;null;null;null;unit
2020-05-17 23:07:00.086 [info]: ;o003;0;0;ReplaceableTextures\CommandButtons\BTNHeroPaladin.blp;Alternate;null;3;0;0;0;500;0;0;0;0;G;0;0;512;512;0;0;0.5;0;Abilities\Weapons\DemonHunterMissile\DemonHunterMissile.mdl;1800;0;Happy Gilmore;null;null;0;0;0;0;0;0;null;250;0;0;0;null;Objects\Spawnmodels\Human\HCancelDeath\HCancelDeath.mdl;Abds,Arbr,Aspi;4000;Wood;chaos;normal;null;0.3;0;1;0.15;255;0;0;0;15;buffer;ShadowGuardTower;0;0;1;0;0;0.51;0;72;0.7;0;0;0;0;2.34;2;3;large;1;3;0;0;0;547;0;0.3;0;1;4;50;0;units\human\HeroPaladin\HeroPaladin.mdl;0;0;0;0;0;110;350;255;null;0;0;0;0;0;0;120;1;0;1;0;0;0;135;1;80;0;0;0;0;0;0;0;0;0;0;0;1;0;0;null;0;0;0;800;0;0;PathTextures\4x4SimpleSolid.tga;338;unwalkable;2;60;orc;4000;0;255;0;0;none;55;0;0;0;0;null;0;200;2.5;1;0;0;0;1;0;0;0;1;1;100;0;1600;0;0;0;0;0;0;null;null;0;0;0;1;1;structure;air,enemies,ground;null;-1;0;*;0;Mechanical;OSMA;null;WatchTower;Rosp,Rorb,Rgfo;0;200;missile;null;null;null;1;null;null;null;Build Happy |cffffcc00G|rilmore;Why don't you just go home? That's your home! Are you too good for your home?;null;null;null;null;null;null;OrcBuildingConstructionLoop;null;o00I;null;null;null;null;null;null;null;null;null;null;null;null;unit
2020-05-17 23:07:00.095 [info]: ;o004;0;0;ReplaceableTextures\CommandButtons\BTNVillagerKid.blp;Alternate;null;3;0;100;0;500;120;0;0;0;F;0;0;512;512;0;0;0.15;0.35;abilities\weapons\catapult\catapultmissile.mdl;1800;2000;Frankenstein;null;null;150;0;0;0;0;0;null;250;250;0;0;null;Objects\Spawnmodels\Human\HCancelDeath\HCancelDeath.mdl;A001;1000;Stone;siege;pierce;null;0.3;0.3;1;0.15;255;0;0;0;15;buffer;ShadowGuardTower;0;0;1;0;0;0.51;0;72;0.4;0.15;0;0;0;2.34;2;3;large;1;2;3;0;0;173;422;0.3;0.3;1;4;50;0;units\critters\VillagerKid\VillagerKid.mdl;0;0;0;0;0;110;350;255;null;0;0;0;0;0;0;120;1;0;1;0;0;0;135;1;80;0;0;0;0;0;0;0;0;0;0;0;1;0;0;null;0;0;0;800;0;0;PathTextures\4x4SimpleSolid.tga;263;unwalkable;2;60;orc;800;1000;255;0;0;none;55;0;0;0;0;null;0;200;2.5;1;0;0;0;1;0;0;0;1;1;75;45;1600;0;0;0;0;0;0;enemies,ground,notself,organic;null;0;0;0;1;5;structure;enemies,ground;air;-1;0;*;0;Mechanical;OSMA;null;VillagerKid;Rosp,Rorb,Rgfo;0;200;msplash;missile;RockHeavyBash;RockHeavyBash;3;null;null;null;Build |cffffcc00F|rrankenstein;Equiped with nothing more than a slingshot, Frankenstein is able to do massive damage.  He also has a special attack against air which is able to hit multiple targets.;null;null;null;null;null;null;OrcBuildingConstructionLoop;null;o00I;null;abilities\weapons\catapult\catapultmissile.mdl;null;null;null;null;null;null;null;null;null;null;unit
2020-05-17 23:07:00.105 [info]: ;o005;0;0;ReplaceableTextures\CommandButtons\BTNVillagerKid.blp;Alternate;null;3;0;30;0;500;40;0;0;0;J;0;0;512;512;0;0;0.15;0;Objects\Spawnmodels\Demon\DemonBlood\DemonBloodPitlord.mdl;1800;0;Julien;null;null;50;0;0;0;0;0;null;250;0;0;0;null;Objects\Spawnmodels\Human\HCancelDeath\HCancelDeath.mdl;Abds,Arbr,Aspi;900;Wood;normal;normal;null;0.3;0;1;0.15;255;0;0;0;15;buffer;ShadowGuardTower;0;0;1;0;0;0.51;0;72;0.6;0;0;0;0;2.34;2;3;large;1;1;0;0;0;5;0;0.3;0;1;4;50;0;units\critters\VillagerKid\VillagerKid.mdl;0;0;0;0;0;110;10;255;null;0;0;0;0;0;0;120;1;0;1;0;0;0;135;1;80;0;0;0;0;0;0;0;0;0;0;0;1;0;0;null;0;0;0;800;0;0;PathTextures\4x4SimpleSolid.tga;7;unwalkable;2;60;orc;750;0;255;0;0;none;55;0;0;0;0;null;0;200;2.5;1;0;0;0;1;0;0;0;1;1;3;0;1600;0;0;0;0;0;0;air,enemies,ground;null;0;0;0;1;1;structure;air,enemies,ground;null;-1;0;*;0;Mechanical;OSMA;null;VillagerKid;Rosp,Rorb,Rgfo;0;200;msplash;null;null;null;1;null;null;null;Build |cffffcc00J|rulien;Julian is able to both pee and throw-up on the enemies.;null;null;null;null;null;null;OrcBuildingConstructionLoop;null;o00I;null;null;null;null;null;null;null;null;null;null;null;null;unit
2020-05-17 23:07:00.114 [info]: ;o006;0;0;ReplaceableTextures\CommandButtons\BTNHarpy.blp;medium;null;2;0;0;0;105;0;0;0;0;W;0;0;0;0;0;0;0.15;0;abilities\weapons\WyvernSpear\WyvernSpearMissile.mdl;1200;0;Meryl Streep;null;null;0;0;0;0;0;0;null;250;0;0;0;null;null;Aven;650;Flesh;pierce;normal;null;0.54;0;35;0.15;255;7;25;3;0;null;null;0;0;1;0;0;0.51;0.3;50;2;0;0;0;0;2.1;0;5;none;2;0;0;0;0;1000;0;0.6;0;1;2;100;0;units\creeps\Harpy\Harpy.mdl;0;0;0;2;4;265;265;255;null;0;0;0;0;0;0;20;1;0;0;0;-35;30;51;4;40;0;0;0;40;0;0;33;0;0;0;0;1;90;240;fly;0;0;0;800;0;1;null;100;null;2;61;orc;450;0;255;0.25;0;always;35;1;0;0;0;null;0;200;1.75;1;0;230;180;1;180;90;90;1;1;5;0;1600;350;0;0;0;0;0;null;null;3;30;0;1;1;air;ground,structure,debris,air,item,ward;null;-1;0;*;0.4;null;null;ShadowFlyer;WyvernRider;Roar,Rora,Rovs,Rguv;0;200;missile;null;null;null;1;null;null;null;训练风骑士(|cffffcc00W|r);一种高度机动的飞行单位。特别擅长于侦察。能获得浸毒武器的升级。|n|n|cffffcc00能攻击地面和空中单位。|r;null;null;null;null;null;ofrt;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;unit
2020-05-17 23:07:00.124 [info]: ;o007;0;0;ReplaceableTextures\CommandButtons\BTNGrunt.blp;null;null;0;0;0;0;150;0;0;0;0;G;0;0;0;0;0;0;0;0;null;1500;1500;Tom Green;null;null;0;0;0;0;0;0;null;250;0;0;0;null;Objects\Spawnmodels\Orc\OrcSmallDeathExplode\OrcSmallDeathExplode.mdl;Asal,Aion;500;Flesh;normal;normal;null;0.64;0;30;0.15;255;6;20;3;0;null;null;0;0;1;0;1;0.51;0.3;10;1.6;0;0;0;0;1.75;3;6;fort;2;1;0;0;0;999;0;0.33;0;1;0;30;0;units\creeps\Zombie\Zombie.mdl;0;0;0;0;3;200;200;255;null;0;0;0;0;0;0;60;1;0;0;0;0;0;60;3;0;0;0;0;0;0;0;10;10;0;0;0;1.1;0;0;foot;0;0;0;800;0;5;null;100;null;3;60;orc;100;0;255;0.25;0;always;30;0;0;0;0;null;0;240;1;1;0;0;140;1;140;60;60;1;1;1;0;1400;270;0;0;0;0;0;null;null;3;30;0;1;1;ground;ground,structure,debris,item,ward;null;-1;0;*;0.6;null;null;Shadow;Grunt;Roar,Rome,Robs,Ropg,Ropm,Rguv;0;240;normal;null;MetalMediumChop;null;1;null;null;null;训练兽族步兵(|cffffcc00G|r);基本的兽族地面单位。能得到狂暴力量的升级。|n|n|cffffcc00能攻击地面单位。|r;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;unit
2020-05-17 23:07:00.133 [info]: ;o008;0;0;ReplaceableTextures\CommandButtons\BTNGrunt.blp;null;null;0;0;0;0;200;0;0;0;0;G;0;0;0;0;0;0;0;0;null;1500;1500;Jerry Seinfeld;null;null;0;0;0;0;0;0;null;250;0;0;0;null;Objects\Spawnmodels\Orc\OrcSmallDeathExplode\OrcSmallDeathExplode.mdl;Asal,Aion;500;Flesh;normal;normal;null;0.64;0;30;0.15;255;6;20;3;0;null;null;0;0;1;0;1;0.51;0.3;10;1.6;0;0;0;0;1.75;3;7;normal;2;1;0;0;0;999;0;0.33;0;1;0;30;0;units\other\Dranai\Dranai.mdl;0;0;0;0;3;200;200;255;null;0;0;0;0;0;0;60;1;0;0;0;0;0;60;3;0;0;0;0;0;0;0;10;10;0;0;0;1.1;0;0;foot;0;0;0;800;0;5;null;100;null;3;60;orc;100;0;255;0.25;0;always;30;0;0;0;0;null;0;240;1;1;0;0;140;1;140;60;60;1;1;1;0;1400;270;0;0;0;0;0;null;null;3;30;0;1;1;ground;ground,structure,debris,item,ward;null;-1;0;*;0.6;null;null;Shadow;Grunt;Roar,Rome,Robs,Ropg,Ropm,Rguv;0;240;normal;null;MetalMediumChop;null;1;null;null;null;训练兽族步兵(|cffffcc00G|r);基本的兽族地面单位。能得到狂暴力量的升级。|n|n|cffffcc00能攻击地面单位。|r;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;unit
2020-05-17 23:07:00.143 [info]: ;o009;0;0;ReplaceableTextures\CommandButtons\BTNGrunt.blp;null;null;0;0;0;0;255;0;0;0;0;G;0;0;0;0;0;0;0;0;null;1500;1500;Drew Carey;null;null;0;0;0;0;0;0;null;250;0;0;0;null;Objects\Spawnmodels\Orc\OrcSmallDeathExplode\OrcSmallDeathExplode.mdl;Asal,Aion;500;Flesh;normal;normal;null;0.64;0;30;0.15;255;6;20;3;0;null;null;0;0;1;0;1;0.51;0.3;10;1.6;0;0;0;0;1.75;3;8;small;2;1;0;0;0;999;0;0.33;0;1;0;30;0;Units\Creeps\tuskar\tuskar.mdl;0;0;0;0;3;200;200;255;null;0;0;0;0;0;0;60;1;0;0;0;0;0;60;3;0;0;0;0;0;0;0;10;10;0;0;0;1.1;0;0;foot;0;0;0;800;0;5;null;100;null;3;60;orc;100;0;255;0.25;0;always;30;0;0;0;0;null;0;240;1;1;0;0;140;1;140;60;60;1;1;1;0;1400;270;0;0;0;0;0;null;null;3;30;0;1;1;ground;ground,structure,debris,item,ward;null;-1;0;*;0.6;null;null;Shadow;Grunt;Roar,Rome,Robs,Ropg,Ropm,Rguv;0;240;normal;null;MetalMediumChop;null;1;null;null;null;训练兽族步兵(|cffffcc00G|r);基本的兽族地面单位。能得到狂暴力量的升级。|n|n|cffffcc00能攻击地面单位。|r;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;unit
